loan_type,loan_purpose,loan_amount_000s,action_taken,msamd,county_code,census_tract_number,applicant_ethnicity,co_applicant_ethnicity,applicant_race_1,co_applicant_race_1,applicant_sex,co_applicant_sex,applicant_income_000s,lien_status,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units
1,1,450,0,35004.0,103.0,1113.0,2,2,5,5,1,2,111.0,1,4719.0,8.819999694824219,110800.0,144.19000244140625,1476.0,1673.0
1,1,788,0,35004.0,103.0,2010.01,2,2,5,5,1,2,442.0,1,6065.0,27.549999237060547,110800.0,90.13999938964844,2164.0,4750.0
1,1,65,1,40380.0,73.0,403.0,2,5,5,8,2,5,34.0,1,2662.0,18.11000061035156,68500.0,90.76000213623048,793.0,983.0
1,3,483,0,35614.0,47.0,220.0,2,2,5,5,1,2,82.0,1,4313.0,20.36000061035156,73700.0,45.0099983215332,370.0,956.0
1,1,616,1,35614.0,81.0,1339.0,2,2,5,5,2,1,121.0,1,1315.0,48.81999969482422,73700.0,150.94000244140625,354.0,456.0
1,1,418,0,35004.0,59.0,5179.02,2,5,5,8,2,5,119.0,1,2836.0,6.630000114440918,110800.0,103.44000244140624,899.0,1329.0
1,3,518,1,35614.0,47.0,898.0,2,2,3,3,1,2,68.0,1,1777.0,99.16000366210938,73700.0,53.66999816894531,267.0,693.0
1,1,204,0,35614.0,119.0,48.0,2,5,5,8,1,5,72.0,1,6586.0,32.65999984741211,73700.0,137.77000427246094,1406.0,1332.0
1,1,160,0,45060.0,67.0,151.0,2,2,5,5,1,2,281.0,1,5710.0,13.770000457763672,68000.0,131.22999572753906,1556.0,2104.0
2,1,242,0,13780.0,7.0,124.0,2,5,5,8,1,5,114.0,1,2555.0,5.210000038146973,65700.0,88.52999877929688,784.0,1755.0
1,1,700,0,35614.0,87.0,130.03,2,2,5,5,1,2,326.0,1,3211.0,25.31999969482422,73700.0,199.7700042724609,697.0,897.0
1,3,348,0,35004.0,103.0,1581.07,2,5,5,8,1,5,95.0,1,4058.0,20.649999618530277,110800.0,107.12000274658205,1265.0,1323.0
1,1,224,0,40380.0,55.0,113.02,2,2,5,5,1,2,68.0,1,5897.0,1.7799999713897705,68500.0,152.14999389648438,2079.0,2187.0
1,1,387,0,40380.0,55.0,115.01,2,5,5,8,1,5,90.0,1,6804.0,12.619999885559082,68500.0,148.72999572753906,2006.0,2483.0
1,3,231,0,45060.0,67.0,113.0,1,2,5,5,2,1,88.0,1,3018.0,1.8200000524520876,68000.0,85.80000305175781,966.0,1253.0
1,1,89,0,35614.0,47.0,1142.01,2,5,5,8,2,5,102.0,1,1748.0,94.4499969482422,73700.0,73.83000183105469,337.0,593.0
1,1,265,0,40380.0,55.0,78.01,2,5,5,8,1,5,149.0,1,2425.0,17.440000534057617,68500.0,160.0,356.0,738.0
2,1,334,0,35004.0,103.0,1240.01,1,1,5,5,1,2,112.0,1,4957.0,27.81999969482422,110800.0,84.37999725341797,1209.0,1658.0
2,1,126,0,10580.0,93.0,206.0,2,2,5,5,2,1,86.0,1,2934.0,32.88999938964844,83100.0,89.97000122070312,740.0,1309.0
1,3,594,0,35614.0,47.0,578.0,2,2,5,5,1,2,109.0,1,3260.0,51.20000076293945,73700.0,57.83000183105469,305.0,506.0
1,1,920,0,35004.0,59.0,5182.01,2,2,5,5,1,2,447.0,1,4323.0,14.039999961853027,110800.0,202.8999938964844,1302.0,1501.0
2,1,636,0,35614.0,85.0,226.0,2,5,5,8,1,5,161.0,1,9032.0,31.170000076293945,73700.0,143.22999572753906,2208.0,2799.0
1,1,788,0,35614.0,81.0,585.0,2,2,5,5,1,2,107.0,1,4476.0,60.0099983215332,73700.0,80.62000274658203,483.0,1365.0
1,1,124,0,28740.0,111.0,9501.0,2,5,5,8,2,5,51.0,1,5267.0,8.489999771118164,78500.0,120.5199966430664,1572.0,2284.0
1,1,490,0,35004.0,59.0,4152.01,2,2,5,5,1,2,126.0,1,3335.0,16.639999389648438,110800.0,151.9199981689453,1073.0,1199.0
1,1,180,0,15380.0,29.0,90.06,2,5,5,8,1,5,76.0,1,7470.0,14.229999542236328,68200.0,150.19000244140625,2331.0,2518.0
1,1,137,0,35614.0,47.0,564.0,2,5,5,8,2,5,48.0,1,2545.0,19.450000762939453,73700.0,121.91999816894533,782.0,728.0
1,3,56,0,45060.0,67.0,126.0,2,5,5,8,1,5,85.0,2,5279.0,6.550000190734863,68000.0,110.05999755859376,1834.0,2130.0
1,1,128,0,40380.0,55.0,115.05,2,5,5,8,1,5,68.0,1,6138.0,5.159999847412109,68500.0,149.1999969482422,1846.0,1939.0
1,1,22,1,15380.0,29.0,130.02,2,5,5,8,2,5,13.0,1,5800.0,4.360000133514404,68200.0,93.11000061035156,2011.0,2230.0
1,1,125,0,40380.0,123.0,1503.0,2,5,5,8,1,5,82.0,1,5481.0,3.849999904632568,68500.0,94.02999877929688,1881.0,3230.0
1,3,432,1,35614.0,61.0,78.0,2,5,5,8,2,5,130.0,1,8032.0,30.780000686645508,73700.0,223.8800048828125,1646.0,44.0
1,2,100,0,35614.0,119.0,102.0,2,5,5,8,2,5,97.0,1,4838.0,9.760000228881836,73700.0,286.29998779296875,1482.0,1633.0
1,2,50,0,45060.0,67.0,161.0,2,2,5,5,2,1,251.0,2,2587.0,27.559999465942383,68000.0,158.8300018310547,635.0,701.0
1,1,635,0,35614.0,81.0,427.0,1,5,5,8,1,5,93.0,1,5242.0,98.26000213623048,73700.0,47.25,283.0,1011.0
2,1,354,0,35004.0,103.0,1241.01,2,5,5,8,1,5,83.0,1,4785.0,14.880000114440918,110800.0,90.69000244140624,1146.0,1502.0
1,3,1000,1,35614.0,61.0,153.0,2,5,5,8,2,5,148.0,1,9358.0,21.6200008392334,73700.0,346.989990234375,2048.0,209.0
1,2,46,0,15380.0,63.0,241.01,2,2,5,5,1,2,194.0,2,3879.0,4.230000019073486,68200.0,102.30999755859376,1304.0,1759.0
1,1,252,0,35004.0,103.0,1234.02,2,2,5,5,1,2,92.0,1,7136.0,24.850000381469727,110800.0,66.68000030517578,1604.0,2083.0
1,3,319,0,35614.0,87.0,109.01,2,5,5,8,1,5,231.0,1,5138.0,24.479999542236328,73700.0,170.83999633789062,1439.0,1603.0
1,3,200,1,35004.0,103.0,1585.11,2,5,5,8,2,5,115.0,1,6856.0,26.809999465942383,110800.0,103.08000183105467,1740.0,2031.0
1,1,176,0,27060.0,109.0,19.0,2,2,5,5,1,2,50.0,1,6632.0,6.679999828338623,75600.0,98.27999877929688,2249.0,2932.0
1,3,648,0,35614.0,47.0,868.0,2,2,3,3,2,2,114.0,1,3118.0,93.16999816894533,73700.0,84.95999908447266,172.0,731.0
1,3,55,0,20524.0,27.0,200.05,2,2,5,5,1,2,67.0,1,5359.0,12.220000267028809,97100.0,108.45999908447266,1591.0,1852.0
1,1,192,0,40380.0,55.0,145.04,2,5,5,8,1,5,150.0,1,5560.0,16.309999465942383,68500.0,138.61000061035156,1997.0,2093.0
1,1,311,0,10580.0,91.0,626.02,2,5,5,8,1,5,84.0,1,6709.0,14.529999732971191,83100.0,154.69000244140625,2268.0,2382.0
1,3,1120,0,35614.0,81.0,476.0,2,2,5,5,1,2,284.0,1,1459.0,64.08000183105469,73700.0,174.07000732421875,415.0,478.0
1,3,504,1,35614.0,47.0,732.0,2,5,3,8,2,5,75.0,1,2858.0,97.8000030517578,73700.0,112.7699966430664,495.0,784.0
1,1,372,0,35004.0,103.0,1354.01,2,5,5,8,2,5,109.0,1,6846.0,13.0,110800.0,114.06999969482422,1794.0,1996.0
1,1,272,0,35004.0,103.0,1459.01,1,2,5,5,1,2,87.0,1,3497.0,60.04999923706055,110800.0,61.02999877929688,857.0,1040.0
1,3,424,0,35614.0,47.0,549.0,2,5,5,8,1,5,133.0,1,3480.0,27.32999992370605,73700.0,94.58999633789062,292.0,271.0
1,1,1900,0,35614.0,61.0,91.0,2,5,5,8,1,5,759.0,1,6665.0,34.880001068115234,73700.0,346.989990234375,1042.0,223.0
1,3,176,0,35614.0,81.0,478.0,2,5,3,8,2,5,75.0,1,5500.0,79.9800033569336,73700.0,127.37999725341795,1571.0,1062.0
1,3,80,0,48060.0,45.0,605.0,2,2,5,5,1,2,81.0,1,5030.0,16.860000610351562,62400.0,100.26000213623048,1279.0,2054.0
1,1,96,1,20524.0,27.0,2101.01,2,5,5,8,2,5,38.0,1,5019.0,40.290000915527344,97100.0,61.83000183105469,838.0,1431.0
1,3,108,0,35004.0,103.0,1470.03,2,2,5,5,1,2,47.0,1,4684.0,26.43000030517578,110800.0,113.56999969482422,1626.0,1747.0
1,3,400,1,35614.0,71.0,150.04,2,5,5,8,1,5,56.0,1,6727.0,4.909999847412109,73700.0,29.84000015258789,378.0,257.0
1,3,87,0,40380.0,117.0,202.02,2,5,5,8,2,5,46.0,1,4831.0,5.239999771118164,68500.0,154.58999633789062,1572.0,1675.0
1,3,601,0,35614.0,85.0,291.03,2,5,5,8,1,5,102.0,1,7644.0,19.190000534057617,73700.0,108.04000091552734,2014.0,2700.0
2,1,157,0,15380.0,29.0,120.01,2,5,5,8,2,5,59.0,1,4523.0,5.389999866485596,68200.0,105.20999908447266,1365.0,1678.0
1,1,1088,0,35614.0,119.0,71.0,2,2,5,5,1,2,395.0,1,6005.0,16.190000534057617,73700.0,312.3399963378906,1462.0,1525.0
1,3,220,0,40380.0,55.0,29.0,2,2,5,5,1,1,57.0,1,4087.0,17.709999084472656,68500.0,83.56999969482422,250.0,1347.0
1,1,1056,0,35614.0,119.0,98.0,2,2,5,5,1,2,379.0,1,4610.0,18.71999931335449,73700.0,346.989990234375,1320.0,1428.0
1,3,400,0,35614.0,47.0,754.0,2,5,5,8,1,5,434.0,1,1573.0,0.449999988079071,73700.0,160.8699951171875,372.0,475.0
1,2,35,1,35004.0,103.0,1594.11,2,5,5,8,1,5,21.0,2,3477.0,16.799999237060547,110800.0,85.16999816894531,930.0,1011.0
1,3,70,0,40380.0,123.0,1501.0,2,2,5,5,2,1,30.0,1,6110.0,5.650000095367432,68500.0,90.2699966430664,1802.0,3121.0
1,1,114,0,35614.0,119.0,24.03,1,1,5,5,1,2,129.0,1,5537.0,36.22999954223633,73700.0,105.9499969482422,1163.0,1295.0
2,1,172,0,15380.0,29.0,132.02,2,5,5,8,1,5,48.0,1,5323.0,4.079999923706055,68200.0,158.32000732421875,1630.0,1845.0
1,1,400,0,35614.0,119.0,39.0,2,2,5,5,1,1,289.0,1,3238.0,43.72999954223633,73700.0,131.92999267578125,700.0,1117.0
1,3,160,0,10580.0,83.0,523.04,2,2,5,5,1,2,72.0,1,6732.0,5.510000228881836,83100.0,119.83999633789062,2221.0,2472.0
1,2,40,0,35614.0,119.0,127.0,2,2,5,5,1,2,384.0,2,4525.0,11.199999809265137,73700.0,309.9100036621094,1382.0,1782.0
1,1,150,0,10580.0,91.0,617.01,2,2,5,5,2,1,83.0,1,4928.0,8.8100004196167,83100.0,108.62999725341795,1342.0,1591.0
1,1,163,0,20524.0,27.0,200.03,2,5,5,8,1,5,60.0,1,4554.0,11.65999984741211,97100.0,105.05999755859376,1435.0,1768.0
1,2,580,0,35004.0,59.0,3014.0,2,2,5,5,1,2,222.0,1,2099.0,11.199999809265137,110800.0,170.25,683.0,729.0
1,3,504,0,35614.0,5.0,240.0,2,5,5,8,1,5,86.0,1,3963.0,94.93000030517578,73700.0,49.81999969482422,315.0,1092.0
1,3,750,0,35614.0,47.0,435.0,2,5,5,8,1,5,834.0,1,5156.0,94.43000030517578,73700.0,55.18999862670898,272.0,1230.0
1,3,590,0,35614.0,81.0,587.0,2,2,5,5,2,1,73.0,1,3421.0,27.209999084472656,73700.0,68.66000366210938,304.0,876.0
1,3,233,0,35614.0,81.0,591.0,2,5,5,8,1,5,100.0,1,5210.0,53.70000076293945,73700.0,72.38999938964844,215.0,1639.0
1,1,161,0,15380.0,29.0,158.0,2,2,5,5,1,2,70.0,1,4219.0,1.559999942779541,68200.0,98.97000122070312,1586.0,1950.0
2,1,302,0,35004.0,103.0,1591.08,2,2,5,5,2,1,111.0,1,7504.0,35.150001525878906,110800.0,93.44000244140624,1914.0,2233.0
1,1,230,0,10580.0,1.0,135.07,2,5,5,8,1,5,48.0,1,2432.0,23.440000534057617,83100.0,105.87000274658205,595.0,799.0
1,3,75,0,35004.0,59.0,5220.0,2,5,5,8,1,5,172.0,2,7745.0,65.23999786376953,110800.0,75.13999938964844,1786.0,2516.0
1,1,63,1,13780.0,7.0,138.0,2,2,5,5,2,1,41.0,1,3166.0,13.800000190734863,65700.0,80.30000305175781,941.0,1528.0
2,1,210,0,35614.0,71.0,105.0,2,5,3,8,1,5,62.0,1,8505.0,38.52000045776367,73700.0,127.97000122070312,2482.0,2849.0
1,1,122,0,35614.0,119.0,24.01,2,5,5,8,1,5,60.0,1,1488.0,32.65999984741211,73700.0,127.3000030517578,285.0,316.0
2,1,318,0,35614.0,5.0,371.0,2,5,3,8,2,5,71.0,1,3908.0,97.6500015258789,73700.0,57.25,203.0,450.0
1,3,375,0,35614.0,47.0,780.0,2,2,3,3,1,2,110.0,1,2586.0,97.37000274658205,73700.0,121.62999725341795,652.0,703.0
1,1,50,0,46540.0,65.0,228.0,2,5,5,8,1,5,50.0,1,2918.0,7.269999980926514,62100.0,102.56999969482422,871.0,1175.0
2,1,138,0,40380.0,55.0,132.04,2,5,5,8,2,5,38.0,1,8498.0,21.149999618530277,68500.0,137.91000366210938,2238.0,2575.0
1,1,124,1,15380.0,63.0,244.01,2,2,5,5,1,2,87.0,1,2598.0,6.769999980926514,68200.0,112.22000122070312,803.0,1095.0
1,1,334,0,35614.0,119.0,82.0,1,5,5,8,1,5,87.0,1,6710.0,37.7599983215332,73700.0,147.6999969482422,1848.0,2062.0
1,1,156,0,10580.0,1.0,144.02,2,5,5,8,1,5,70.0,1,3289.0,14.289999961853027,83100.0,80.13999938964844,840.0,1184.0
1,2,25,1,40380.0,55.0,125.0,2,5,5,8,1,5,35.0,2,4354.0,11.25,68500.0,143.27999877929688,1513.0,1640.0
1,2,307,0,35614.0,119.0,148.08,2,1,5,5,1,2,152.0,1,3525.0,18.1299991607666,73700.0,192.6999969482422,1026.0,1100.0
1,1,48,1,35004.0,103.0,1697.04,2,5,5,8,1,5,36.0,1,7284.0,26.26000022888184,110800.0,68.80999755859375,2509.0,3153.0
1,3,770,0,35004.0,103.0,1905.02,2,5,5,8,1,5,875.0,1,2558.0,18.649999618530277,110800.0,95.4499969482422,863.0,2488.0
1,3,296,0,35004.0,103.0,1243.0,2,5,5,8,1,5,86.0,1,6562.0,23.739999771118164,110800.0,82.87000274658203,1600.0,1929.0
2,1,144,0,15380.0,29.0,131.02,2,5,5,8,1,5,82.0,1,8151.0,2.559999942779541,68200.0,142.74000549316406,2821.0,3118.0
1,1,195,0,20524.0,27.0,602.01,1,5,5,8,1,5,83.0,1,3341.0,15.829999923706056,97100.0,92.0500030517578,1063.0,1275.0
1,3,97,0,10580.0,95.0,7402.0,2,5,5,8,2,5,59.0,1,5273.0,6.639999866485596,83100.0,85.55000305175781,1202.0,2235.0
1,1,1264,0,35614.0,47.0,702.01,2,5,5,8,2,5,351.0,1,6015.0,13.420000076293944,73700.0,125.8499984741211,1741.0,2510.0
1,1,356,1,35004.0,103.0,1907.05,2,5,5,8,1,5,210.0,1,3865.0,32.56999969482422,110800.0,77.9800033569336,1092.0,2741.0
1,1,196,0,10580.0,91.0,617.02,2,2,5,5,1,2,113.0,1,4333.0,2.9100000858306885,83100.0,118.4800033569336,1357.0,1697.0
1,1,37,0,40380.0,55.0,146.01,1,5,5,8,1,5,43.0,1,5289.0,9.890000343322754,68500.0,104.68000030517578,1539.0,1658.0
1,3,282,0,35004.0,59.0,4099.0,2,2,5,5,2,1,64.0,1,8669.0,78.73999786376953,110800.0,102.97000122070312,2178.0,2504.0
1,1,25,1,40380.0,55.0,116.03,2,5,5,8,1,5,21.0,1,1172.0,17.75,68500.0,66.04000091552734,451.0,727.0
1,3,698,0,35614.0,119.0,72.0,1,5,5,8,1,5,233.0,1,6862.0,35.470001220703125,73700.0,168.1699981689453,1686.0,1676.0
1,1,313,0,35004.0,103.0,1906.04,1,5,5,8,1,5,168.0,1,3451.0,15.18000030517578,110800.0,86.33999633789062,1243.0,2381.0
1,3,2999,0,35614.0,47.0,45.0,2,2,5,5,1,2,689.0,1,3318.0,13.68000030517578,73700.0,280.1000061035156,620.0,780.0
1,1,286,0,24020.0,113.0,708.0,2,2,5,5,1,1,671.0,1,7844.0,7.510000228881836,64100.0,98.5500030517578,2250.0,2994.0
1,1,5,0,35004.0,103.0,1587.04,2,5,5,8,2,5,50.0,2,9101.0,41.02000045776367,110800.0,68.41000366210938,2362.0,2410.0
1,3,371,1,15380.0,29.0,169.0,2,5,5,8,1,5,11.0,1,3736.0,35.599998474121094,68200.0,126.88999938964844,680.0,1205.0
1,1,512,0,35004.0,103.0,1350.04,2,2,5,5,1,2,214.0,1,3022.0,7.110000133514404,110800.0,153.3699951171875,945.0,1167.0
1,3,47,0,35614.0,5.0,224.04,2,5,3,8,2,5,50.0,1,4187.0,72.0999984741211,73700.0,62.77000045776367,319.0,71.0
2,3,623,0,35614.0,5.0,63.0,2,5,3,8,1,5,140.0,1,4431.0,96.25,73700.0,53.77999877929688,166.0,235.0
2,3,424,0,35614.0,47.0,1014.0,2,5,3,8,2,5,85.0,1,2240.0,96.5199966430664,73700.0,90.5,525.0,855.0
2,1,349,1,35004.0,59.0,4138.04,2,2,5,5,1,2,83.0,1,3584.0,43.88999938964844,110800.0,112.38999938964844,1099.0,1289.0
1,1,60,0,40380.0,51.0,314.0,2,2,5,5,2,1,98.0,1,4537.0,2.9100000858306885,68500.0,92.63999938964844,1261.0,2025.0
1,1,324,0,35004.0,103.0,1580.06,2,2,5,5,1,2,98.0,1,6723.0,20.479999542236328,110800.0,122.86000061035156,2161.0,2511.0
1,3,300,0,35614.0,47.0,269.0,2,5,3,8,1,5,107.0,1,2685.0,90.38999938964844,73700.0,77.48999786376953,293.0,757.0
1,2,30,0,40380.0,117.0,218.0,2,2,5,5,1,2,77.0,1,2012.0,13.720000267028809,68500.0,73.79000091552734,482.0,807.0
1,1,155,0,28740.0,111.0,9517.0,2,5,5,8,2,5,40.0,1,4568.0,37.84999847412109,78500.0,48.93000030517578,876.0,1805.0
1,1,150,0,35614.0,71.0,13.0,2,2,5,5,1,2,97.0,1,3524.0,49.22999954223633,73700.0,130.14999389648438,1086.0,1206.0
1,1,400,0,35614.0,81.0,1571.01,2,2,5,5,2,1,230.0,1,7859.0,69.9800033569336,73700.0,126.9000015258789,2013.0,2508.0
1,1,584,0,35004.0,59.0,4113.02,2,5,5,8,1,5,262.0,1,6824.0,5.760000228881836,110800.0,143.6300048828125,1894.0,2049.0
1,3,85,0,10580.0,83.0,523.03,2,2,5,5,2,1,101.0,2,1174.0,1.4500000476837158,83100.0,101.0999984741211,361.0,485.0
2,1,481,0,35614.0,87.0,113.02,2,2,5,5,1,2,124.0,1,5622.0,38.0099983215332,73700.0,177.19000244140625,1554.0,1714.0
1,3,312,0,35004.0,103.0,1241.02,2,2,5,5,1,2,165.0,1,3270.0,15.56999969482422,110800.0,99.9499969482422,933.0,1289.0
2,1,570,1,35614.0,81.0,694.0,2,5,3,8,2,5,108.0,1,3687.0,96.4499969482422,73700.0,103.77999877929688,704.0,1104.0
1,3,238,1,35614.0,5.0,424.0,2,5,3,8,2,5,47.0,1,2686.0,96.16999816894533,73700.0,87.41000366210938,423.0,819.0
1,1,3280,0,35004.0,103.0,1700.01,2,5,5,8,1,5,3049.0,1,5685.0,5.360000133514404,110800.0,89.62999725341797,1932.0,3326.0
1,1,893,0,35614.0,119.0,71.0,2,2,5,5,1,2,485.0,1,6005.0,16.190000534057617,73700.0,312.3399963378906,1462.0,1525.0
1,1,114,0,15380.0,29.0,150.03,2,5,5,8,1,5,80.0,1,3403.0,3.1700000762939453,68200.0,95.80999755859376,1187.0,1430.0
1,3,80,0,35004.0,103.0,1121.03,2,2,5,5,1,2,71.0,2,4434.0,13.960000038146973,110800.0,103.47000122070312,1217.0,1365.0
1,1,270,0,35004.0,103.0,1459.02,2,5,5,8,1,5,83.0,1,9296.0,84.62999725341797,110800.0,75.68000030517578,1601.0,2110.0
1,2,9,0,15380.0,29.0,81.01,2,5,5,8,1,5,44.0,2,5489.0,9.270000457763672,68200.0,112.93000030517578,1749.0,2328.0
1,1,300,0,35614.0,47.0,101.0,2,2,3,3,2,2,124.0,1,4402.0,74.97000122070312,73700.0,55.22999954223633,401.0,1042.0
1,3,332,1,35004.0,59.0,5216.02,2,2,5,5,1,2,160.0,1,3237.0,8.710000038146973,110800.0,108.83000183105467,1076.0,1101.0
1,1,282,0,10580.0,93.0,326.01,2,2,5,5,2,1,198.0,1,1923.0,5.039999961853027,83100.0,132.8300018310547,549.0,690.0
1,3,74,0,40380.0,55.0,138.0,1,5,5,8,2,5,45.0,1,6643.0,13.380000114440918,68500.0,71.18000030517578,1853.0,2323.0
1,3,170,1,35614.0,61.0,32.0,2,5,5,8,1,5,75.0,1,7871.0,23.34000015258789,73700.0,134.27000427246094,592.0,237.0
1,1,400,0,35004.0,103.0,1582.07,2,2,5,5,1,2,187.0,1,4821.0,13.149999618530272,110800.0,143.1699981689453,1496.0,1703.0
1,1,234,0,15380.0,29.0,91.13,2,2,5,5,1,2,58.0,1,6774.0,13.329999923706056,68200.0,164.22000122070312,2394.0,2445.0
1,1,56,0,20524.0,79.0,102.0,2,5,5,8,1,5,54.0,1,8148.0,27.46999931335449,97100.0,111.9800033569336,1806.0,2367.0
1,1,140,0,35614.0,5.0,326.0,2,5,3,8,1,5,57.0,1,3576.0,54.5,73700.0,105.16999816894533,552.0,964.0
1,1,90,0,10580.0,91.0,602.0,2,2,5,5,1,2,81.0,1,3586.0,7.449999809265137,83100.0,64.12000274658203,894.0,1587.0
1,1,200,0,35004.0,103.0,1117.03,2,2,5,5,2,1,873.0,1,3163.0,14.539999961853027,110800.0,94.38999938964844,948.0,1025.0
1,1,146,0,15380.0,29.0,141.01,2,5,5,8,2,5,90.0,1,6177.0,1.6399999856948853,68200.0,125.3000030517578,2411.0,2720.0
1,1,360,0,24020.0,113.0,707.01,2,2,5,5,1,2,148.0,1,3967.0,3.5299999713897705,64100.0,115.30999755859376,820.0,1223.0
1,1,650,1,35614.0,81.0,513.0,2,5,5,8,1,5,113.0,1,2023.0,53.68000030517578,73700.0,97.0500030517578,352.0,865.0
1,3,302,1,35004.0,103.0,1117.01,2,5,5,8,2,5,100.0,1,5658.0,14.100000381469728,110800.0,88.63999938964844,1621.0,2060.0
1,2,115,0,13780.0,7.0,127.02,2,2,5,5,1,2,75.0,1,4880.0,6.230000019073486,65700.0,123.94000244140624,1730.0,2069.0
1,1,371,0,35614.0,119.0,89.01,2,2,5,5,2,1,120.0,1,4983.0,41.65999984741211,73700.0,113.91999816894533,1250.0,929.0
2,1,178,1,35004.0,103.0,1457.04,1,1,3,5,2,2,117.0,1,7430.0,78.43000030517578,110800.0,63.63999938964844,1252.0,1582.0
1,1,111,0,35614.0,71.0,141.02,2,5,5,8,1,5,109.0,1,6070.0,45.209999084472656,73700.0,124.08000183105467,1330.0,1458.0
2,1,262,0,35614.0,71.0,142.01,2,5,5,8,1,5,75.0,1,3861.0,21.68000030517578,73700.0,151.89999389648438,1142.0,1374.0
1,3,75,0,35004.0,103.0,1477.01,2,5,5,8,2,5,83.0,2,3530.0,13.170000076293944,110800.0,92.87999725341795,895.0,940.0
1,3,693,0,35004.0,59.0,3025.01,2,5,5,8,2,5,275.0,1,2664.0,27.780000686645508,110800.0,168.2899932861328,794.0,881.0
1,1,44,0,45060.0,75.0,216.01,2,5,5,8,2,5,40.0,1,2981.0,7.949999809265137,68000.0,76.66999816894531,537.0,1013.0
1,1,197,0,45060.0,67.0,113.0,2,2,5,5,1,2,135.0,1,3018.0,1.8200000524520876,68000.0,85.80000305175781,966.0,1253.0
2,1,101,0,46540.0,65.0,234.0,2,5,5,8,1,5,34.0,1,4654.0,8.789999961853027,62100.0,73.91000366210938,1054.0,1960.0
1,3,269,0,35004.0,59.0,4089.0,2,1,5,5,1,2,111.0,1,5810.0,25.31999969482422,110800.0,101.91000366210938,1563.0,1754.0
1,1,71,1,35614.0,81.0,478.0,2,5,5,8,2,5,52.0,1,5500.0,79.9800033569336,73700.0,127.37999725341795,1571.0,1062.0
2,3,97,0,15380.0,29.0,157.0,1,5,5,8,1,5,71.0,1,3513.0,2.4200000762939453,68200.0,107.1999969482422,1042.0,1333.0
2,1,216,0,35004.0,103.0,1587.11,2,5,5,8,2,5,88.0,1,5249.0,33.88999938964844,110800.0,86.94000244140625,1501.0,1702.0
1,3,88,0,46540.0,43.0,115.02,2,2,5,5,1,2,146.0,2,1977.0,3.539999961853028,62100.0,137.66000366210938,827.0,4763.0
1,3,90,0,21300.0,15.0,109.0,2,5,5,8,2,5,67.0,1,5372.0,7.730000019073486,64600.0,146.88999938964844,1937.0,2165.0
1,1,180,0,35614.0,71.0,121.0,1,5,5,8,1,5,89.0,1,3605.0,32.09000015258789,73700.0,139.05999755859375,743.0,1182.0
1,3,735,0,35614.0,61.0,195.0,2,2,5,5,1,2,225.0,1,7608.0,34.380001068115234,73700.0,224.1499938964844,928.0,25.0
1,1,600,1,35614.0,61.0,126.0,2,5,5,8,2,5,151.0,1,12427.0,23.61000061035156,73700.0,346.989990234375,2402.0,115.0
1,1,8,0,40380.0,55.0,30.0,2,5,5,8,1,5,42.0,2,2175.0,28.739999771118164,68500.0,51.650001525878906,206.0,891.0
1,1,67,0,40380.0,55.0,126.0,2,5,5,8,2,5,49.0,1,4804.0,15.06999969482422,68500.0,196.9900054931641,1461.0,1436.0
1,1,712,0,35004.0,59.0,4115.0,2,5,5,8,1,5,204.0,1,2675.0,6.880000114440918,110800.0,202.47000122070312,891.0,912.0
2,1,481,0,35004.0,59.0,4151.02,1,5,5,8,1,5,121.0,1,4729.0,6.639999866485596,110800.0,147.0800018310547,1587.0,1648.0
1,1,495,0,35614.0,87.0,112.0,2,2,5,5,1,2,193.0,1,6263.0,18.25,73700.0,222.1699981689453,2045.0,2116.0
1,1,288,0,35004.0,103.0,1470.01,1,2,5,5,2,1,88.0,1,4441.0,9.279999732971191,110800.0,129.74000549316406,1213.0,1392.0
1,1,424,0,35614.0,119.0,68.01,2,2,3,3,2,2,102.0,1,5708.0,12.770000457763672,73700.0,252.8999938964844,1866.0,1922.0
1,1,399,0,10580.0,91.0,626.02,2,2,5,5,1,2,175.0,1,6709.0,14.529999732971191,83100.0,154.69000244140625,2268.0,2382.0
1,3,150,0,40380.0,123.0,1505.0,2,5,5,8,1,5,217.0,1,4413.0,2.970000028610229,68500.0,91.16000366210938,1428.0,2421.0
1,3,483,0,35614.0,47.0,413.0,1,5,5,8,1,5,86.0,1,4365.0,91.94000244140624,73700.0,66.1500015258789,294.0,1201.0
1,1,1256,0,35614.0,61.0,7.0,1,1,5,5,1,1,308.0,1,8794.0,30.75,73700.0,199.57000732421875,913.0,0.0
1,1,1320,1,35614.0,119.0,76.0,2,2,5,5,1,2,480.0,1,6150.0,10.600000381469728,73700.0,283.79998779296875,1706.0,1935.0
1,1,369,0,35004.0,103.0,1700.01,2,2,5,5,1,2,197.0,1,5685.0,5.360000133514404,110800.0,89.62999725341797,1932.0,3326.0
1,2,36,0,21300.0,15.0,102.0,2,1,5,5,2,1,101.0,2,5915.0,4.210000038146973,64600.0,114.2300033569336,2143.0,2490.0
1,3,133,0,28740.0,111.0,9512.0,2,5,5,8,2,5,58.0,1,3738.0,4.679999828338623,78500.0,125.83999633789062,1448.0,1795.0
